,Country,Age,Gender,Salary,FormalEducation
45575,United States,45 - 54 years old,Male,158000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45577,United States,55 - 64 years old,Male,125000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45588,United States,35 - 44 years old,Male,120000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45589,United States,18 - 24 years old,Male,30000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45590,United States,18 - 24 years old,Male,17.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
45591,United States,25 - 34 years old,Male,118750.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45595,United States,35 - 44 years old,Male,150000.0,Associate degree
45597,United States,25 - 34 years old,Female,85000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45599,United States,25 - 34 years old,Male,3500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45603,United States,25 - 34 years old,Male,98000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45623,United States,18 - 24 years old,Male,71000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45625,United States,25 - 34 years old,Male,125000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45626,United States,25 - 34 years old,Male,82000.0,Some college/university study without earning a degree
45628,United States,25 - 34 years old,Male,80000.0,Some college/university study without earning a degree
45631,United States,18 - 24 years old,Male,3000.0,Some college/university study without earning a degree
45642,United States,25 - 34 years old,Male,68000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45643,United States,35 - 44 years old,Male,60000.0,Some college/university study without earning a degree
45659,United States,35 - 44 years old,Male,148000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45660,United States,35 - 44 years old,Male,135000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45663,United States,25 - 34 years old,Male,85000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45664,United States,25 - 34 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45670,United States,25 - 34 years old,Male,104000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45671,United States,35 - 44 years old,Male,150000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45675,United States,25 - 34 years old,Male,78000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45693,United States,35 - 44 years old,Male,65000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45696,United States,25 - 34 years old,Male,42000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45698,United States,25 - 34 years old,Male,84000.0,"Professional degree (JD, MD, etc.)"
45710,United States,45 - 54 years old,Male,185000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45712,United States,25 - 34 years old,Male,160000.0,Some college/university study without earning a degree
45715,United States,25 - 34 years old,Male,110000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45724,United States,25 - 34 years old,Male,40000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45731,United States,18 - 24 years old,Male,72000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45737,United States,25 - 34 years old,Male,135000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45745,United States,35 - 44 years old,Male,479.0,Some college/university study without earning a degree
45750,United States,35 - 44 years old,Male,93000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45760,United States,25 - 34 years old,Female,78000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45761,United States,35 - 44 years old,Male,159000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45763,United States,25 - 34 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45775,United States,25 - 34 years old,Male,95000.0,Some college/university study without earning a degree
45787,United States,25 - 34 years old,Male,135000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45788,United States,25 - 34 years old,Female,65000.0,Associate degree
45792,United States,25 - 34 years old,Male,58000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45798,United States,25 - 34 years old,Female,75000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45802,United States,25 - 34 years old,Male,57000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45803,United States,65 years or older,Male,140000.0,Some college/university study without earning a degree
45812,United States,25 - 34 years old,Male,116000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45830,United States,25 - 34 years old,Male,16146.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45841,United States,25 - 34 years old,Female,92000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45842,United States,55 - 64 years old,Male,93000.0,Associate degree
45859,United States,18 - 24 years old,Male,52000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45860,United States,18 - 24 years old,Male,17000.0,Some college/university study without earning a degree
45863,United States,35 - 44 years old,Male,154000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45868,United States,35 - 44 years old,Male,60000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45870,United States,35 - 44 years old,Male,175000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45878,United States,45 - 54 years old,Male,15500.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45881,United States,35 - 44 years old,Male,155000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
45887,United States,25 - 34 years old,Male,140000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45888,United States,25 - 34 years old,Male,76000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45891,United States,25 - 34 years old,Male,140000.0,"Other doctoral degree (Ph.D, Ed.D., etc.)"
45904,United States,25 - 34 years old,Male,55000.0,Some college/university study without earning a degree
45920,United States,18 - 24 years old,Male,66820.0,Associate degree
45932,United States,25 - 34 years old,Male,72000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45940,United States,25 - 34 years old,Male,86000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45941,United States,25 - 34 years old,Male,118000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45943,United States,45 - 54 years old,Male,240000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
45945,United States,25 - 34 years old,Male,95000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45950,United States,25 - 34 years old,Male,60000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45956,United States,25 - 34 years old,Male,120000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45969,United States,35 - 44 years old,Male,1400.0,Some college/university study without earning a degree
45972,United States,25 - 34 years old,Male,68000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45974,United States,18 - 24 years old,Male,65000.0,Some college/university study without earning a degree
45984,United States,18 - 24 years old,Male,71380.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45989,United States,25 - 34 years old,Female,75000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
45993,United States,25 - 34 years old,Male,130000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46000,United States,35 - 44 years old,Male,89000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46002,United States,25 - 34 years old,Male,70000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46012,United States,35 - 44 years old,Male,119000.0,Primary/elementary school
46013,United States,35 - 44 years old,Male,125000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46014,United States,25 - 34 years old,Male,98000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46018,United States,35 - 44 years old,Male,120000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46026,United States,25 - 34 years old,Male,61000.0,Associate degree
46033,United States,35 - 44 years old,Male,105000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46039,United States,25 - 34 years old,Male,80000.0,Associate degree
46056,United States,25 - 34 years old,Male,140000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46063,United States,18 - 24 years old,Male,52000.0,Associate degree
46066,United States,45 - 54 years old,Male,178000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46069,United States,35 - 44 years old,Male,145000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46073,United States,25 - 34 years old,Male,70000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46076,United States,45 - 54 years old,Male,130000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46081,United States,25 - 34 years old,Male,80000.0,Associate degree
46083,United States,45 - 54 years old,Male,221000.0,Some college/university study without earning a degree
46085,United States,35 - 44 years old,Male,110000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46089,United States,35 - 44 years old,Male,141000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46100,United States,25 - 34 years old,Male,90000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46114,United States,18 - 24 years old,Male,25000.0,Some college/university study without earning a degree
46120,United States,25 - 34 years old,"Non-binary, genderqueer, or gender non-conforming",52500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46126,United States,25 - 34 years old,Male,130000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46137,United States,25 - 34 years old,Male,108000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46147,United States,25 - 34 years old,Male,106500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46151,United States,25 - 34 years old,Female,73500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46155,United States,18 - 24 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46163,United States,25 - 34 years old,Male,175000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46167,United States,18 - 24 years old,Male,191000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46169,United States,25 - 34 years old,Male,95000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46174,United States,18 - 24 years old,Male,450.0,Some college/university study without earning a degree
46181,United States,45 - 54 years old,Male,105000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46182,United States,25 - 34 years old,Female,35000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46188,United States,25 - 34 years old,Male,95000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46193,United States,25 - 34 years old,Male,100000.0,Associate degree
46215,United States,45 - 54 years old,Male,145000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46219,United States,25 - 34 years old,Male,105000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46223,United States,35 - 44 years old,Male,96000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46232,United States,25 - 34 years old,Male,49440.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46238,United States,25 - 34 years old,Male,130000.0,Some college/university study without earning a degree
46239,United States,25 - 34 years old,Male,118000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46248,United States,35 - 44 years old,Female,137000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46263,United States,35 - 44 years old,Male,78000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46265,United States,25 - 34 years old,Male,135000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46277,United States,25 - 34 years old,Male,96000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46288,United States,25 - 34 years old,Female,60000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46304,United States,25 - 34 years old,Male,83000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46307,United States,25 - 34 years old,Male,55000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46308,United States,25 - 34 years old,Male,120000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46313,United States,35 - 44 years old,Male,180000.0,I never completed any formal education
46328,United States,25 - 34 years old,Male,95000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46330,United States,35 - 44 years old,Male,120000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46339,United States,25 - 34 years old,Male,130000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46340,United States,25 - 34 years old,Female,55000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46342,United States,25 - 34 years old,Male,100000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46343,United States,35 - 44 years old,Male,160000.0,Some college/university study without earning a degree
46355,United States,35 - 44 years old,Male,70000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46356,United States,25 - 34 years old,Male,87000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46367,United States,25 - 34 years old,Male,117000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46373,United States,25 - 34 years old,Male,100000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46390,United States,45 - 54 years old,Male,125000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46391,United States,18 - 24 years old,Male,65000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46397,United States,25 - 34 years old,Male,75000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46404,United States,55 - 64 years old,Male,135000.0,Some college/university study without earning a degree
46426,United States,45 - 54 years old,Male,202000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46451,United States,45 - 54 years old,Male,116000.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
46452,United States,25 - 34 years old,Male,121000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46453,United States,25 - 34 years old,Male,72000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46465,United States,25 - 34 years old,Male,78000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46470,United States,25 - 34 years old,Male,68000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46473,United States,25 - 34 years old,Female,55000.0,Some college/university study without earning a degree
46476,United States,25 - 34 years old,Female,100000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46481,United States,45 - 54 years old,Male,120000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46487,United States,18 - 24 years old,Male,94000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46488,United States,35 - 44 years old,Male,92500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46495,United States,25 - 34 years old,Male,70000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46503,United States,35 - 44 years old,Male,115000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46518,United States,18 - 24 years old,Male,74000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46521,United States,25 - 34 years old,Male,70000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46522,United States,35 - 44 years old,Male,108000.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
46523,United States,25 - 34 years old,Male,120000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46525,United States,35 - 44 years old,Male,82000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46528,United States,25 - 34 years old,Male,87000.0,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
46532,United States,25 - 34 years old,Male,60000.0,Some college/university study without earning a degree
46535,United States,25 - 34 years old,Male,131000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46539,United States,25 - 34 years old,Male,150000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46545,United States,25 - 34 years old,Male,113000.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
46552,United States,25 - 34 years old,Male,240000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46563,United States,18 - 24 years old,Male,25000.0,Some college/university study without earning a degree
46564,United States,35 - 44 years old,Male,150000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46573,United States,35 - 44 years old,Female;Transgender,100000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46577,United States,25 - 34 years old,Male,51313.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46589,United States,35 - 44 years old,Male,105000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46598,United States,25 - 34 years old,Male,55000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46619,United States,18 - 24 years old,Male,23000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46622,United States,55 - 64 years old,Male,91000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46625,United States,25 - 34 years old,Male,135000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46626,United States,25 - 34 years old,Male,115000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46630,United States,35 - 44 years old,Male,87000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46650,United States,25 - 34 years old,Male,50000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46654,United States,25 - 34 years old,Male,78500.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46655,United States,25 - 34 years old,Male,80000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
46661,United States,25 - 34 years old,Male,75000.0,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
